record_id,raw_scientific_name,normalized_scientific_name,raw_synonym,raw_family,normalized_family,canonical_scientific_name,canonical_family,reconciliation_status,confidence,source_page_url,scrape_timestamp
8767e068fbbd5d04,Ficus RACEMOSA L.,ficus racemosa l.,Covellia glomerata (Roxb.) Miq. Ficus chittagonga Miq. Ficus glomerata Roxb. Ficus lucescens Blume,Moraceae,moraceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=55,2026-09-22T16:27:37.377882+00:00
7093d17e29704ec0,Ficus HISPIDA L. f.,ficus hispida l. f.,Covellia hispida (L.f.) Miq. Ficus fecunda Blume Ficus oppositifolia Willd. Gonosuke scaber Raf.,Moraceae,moraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=55,2026-09-22T16:27:37.377882+00:00
2d47e4b7c8ba051f,Ficus BENJAMINA L. var. comosa (Roxb.) Kurz.,ficus benjamina l. var. comosa (roxb.) kurz.,Ficus comosa Roxb. Ficus nuda (Miq.) Miq. Ficus reclinata Desf. Urostigma nudum Ms.,Moraceae,moraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=55,2026-09-22T16:27:37.377882+00:00
f89a889a3c8cc273,Ficus BENGHALENSIS L.,ficus benghalensis l.,Ficus banyana Oken Ficus cotoneifolia Vahl Ficus procera Salisb. Urostigma benghalense (L.) Gasp.,Moraceae,moraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=55,2026-09-22T16:27:37.377882+00:00
3d0900bbdd65e0ce,Feronia LIMONIA (L.) Sw.,feronia limonia (l.) sw.,F. elephantum Corr.,Rutaceae,rutaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=56,2026-09-22T16:27:38.921241+00:00
d19e6ff3a21efb7d,Shirakiopsis indica (Willd.) Esser,shirakiopsis indica (willd.) esser,Excoecaria indica (Willd.) Müll.Arg. Sapium hurmais Buch.-Ham. Shirakia indica (Willd.) Hurus. Stillingia indica (Willd.) Oken,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=56,2026-09-22T16:27:38.921241+00:00
ca910afac448a154,Excoecaria AGALLOCHA L.,excoecaria agallocha l.,Commia cochinchinensis Lour. Excoecaria affinis Endl. Excoecaria camettia Willd. Stillingia agallocha (L.) Baill.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=56,2026-09-22T16:27:38.921241+00:00
4590c84e2edb5872,Euryale FEROX Salisb.,euryale ferox salisb.,Anneslea spinosa Andrews Euryale indica Planch.,Nymphaeaceae,nymphaeaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=56,2026-09-22T16:27:38.921241+00:00
076c84cbff43aa2b,Eurya ACUMINATA DC.,eurya acuminata dc.,Eurya angustifolia (Blume) Walp. Eurya blumeana Korth. Eurya hirsutula Miq. Geeria serrata Blume,Theaceae,theaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=56,2026-09-22T16:27:38.921241+00:00
53590d773e45aa0a,Euphorbia TIRUCALLI L.,euphorbia tirucalli l.,Euphorbia laro Drake Euphorbia scoparia N.E.Br. Tirucalia indica Raf. Tirucalia tirucalli (L.) P.V.Heath,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=56,2026-09-22T16:27:38.921241+00:00
6df75b6c18c7c7c4,Euphorbia THYMIFOLIA Burm. f.,euphorbia thymifolia burm. f.,Aplarina microphylla (Lam.) Raf. Chamaesyce thymifolia (L.) Millsp. Euphorbia microphylla Lam. Euphorbia rubicunda Blume,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=56,2026-09-22T16:27:38.921241+00:00
5bc9677a6ba8c4ec,Euphorbia HIRTA L.,euphorbia hirta l.,Chamaesyce hirta (L.) Millsp. Desmonema hirta (L.) Raf. Euphorbia capitata Lam. Euphorbia gemella Lag.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=56,2026-09-22T16:27:38.921241+00:00
0a78d956e8e3b3bf,Euphorbia ANTIQUORUM L.,euphorbia antiquorum l.,Euphorbia antiquorum var. polygona Wight Euphorbia mayuranathanii Croizat Tithymalus antiquorus (L.) Moench,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=56,2026-09-22T16:27:38.921241+00:00
db8f7a34c6d19050,Ayapana triplinervis (Vahl) R.M.King & H.Rob.,ayapana triplinervis (vahl) r.m.king & h.rob.,Eupatorium luzoniense Llanos Eupatorium triplinerve Vahl Eupatorium triplinerve Blume,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=56,2026-09-22T16:27:38.921241+00:00
623a51f22589529c,Eupatorium ODORATUM L.,eupatorium odoratum l.,-,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=57,2026-09-22T16:27:40.449393+00:00
0dbbfc3ff92d5851,Graphorchis campestris (Wall.) Kuntze,graphorchis campestris (wall.) kuntze,Eulophia campestris Wall.,Orchidaceae,orchidaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=57,2026-09-22T16:27:40.449393+00:00
9142eea1bf5461b1,Etlingera LINGUIFORMIS (Roxb.) R.M. Smith,etlingera linguiformis (roxb.) r.m. smith,Alpinia linguiformis Roxb. Amomum linguiforme (Roxb.) Baker Cardamomum linguiforme (Roxb.) Kuntze Elettaria linguiformis (Roxb.) Schult. Hornstedtia linguiformis (Roxb.) K.Schum.,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=57,2026-09-22T16:27:40.449393+00:00
506ed35157f3a1b6,Erythrina VARIEGATA L. var. orientalis (L.) Merr.,erythrina variegata l. var. orientalis (l.) merr.,Chirocalyx indicus Walp. Erythrina picta L. Gelala alba Rumphius Tetradapa javanorum Osbeck,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=57,2026-09-22T16:27:40.449393+00:00
999551fc8acff4fc,Hippochaete debilis (Roxb. ex Vaucher) Ching.,hippochaete debilis (roxb. ex vaucher) ching.,Equisetum debile Roxb. ex Vaucher Hippochaete debilis (Roxb. ex Vaucher) Holub,Equisetaceae,equisetaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=57,2026-09-22T16:27:40.449393+00:00
8cdf9e8045c989ba,Entada rheedii Spreng.,entada rheedii spreng.,Acacia scandens Auct. Non Willd. Adenanthera gogo Blanco Entada pursaetha DC. Mimosa entada L.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=57,2026-09-22T16:27:40.449393+00:00
0d568541e9203015,Cissampelos PAREIRA L. Var. hirsuta (Buch. ex Dc.) Forman,cissampelos pareira l. var. hirsuta (buch. ex dc.) forman,Cissampelos hirsuta Buch.-Ham.ex DC. Cissampelos auriculata Miers Cissampelos reticulata Borhidi Cissampelos tomentosa Dc. Cyclea madagascariensis Baill.,Menispermaceae,menispermaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=57,2026-09-22T16:27:40.449393+00:00
733b8709ac774ae9,Cissus ADNATA Roxb.,cissus adnata roxb.,Cissus vitiginea sensu Roxb. Vitis pellida Weight & Arn. Cissus latifolia Vahl Cissus simplex Blanco Vitis adnata (Roxb.) Wall. Vitis simplex (Blanco) Burkill,Vitaceae,vitaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=57,2026-09-22T16:27:40.449393+00:00
32a0936e4fc9288d,Enhydra FLUCTUANS Lour.,enhydra fluctuans lour.,Enydra fluctuansLour.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=57,2026-09-22T16:27:40.449393+00:00
dbeae08aa42f2ff8,Emilia SONCHIFOLIA DC. ex DC.,emilia sonchifolia dc. ex dc.,Cacalia sonchifolia Hort ex L. Emilia javanica (Burm.f.) C.B.Rob. Gynura ecalyculata DC. Senecio sonchifolius (L.) Moench,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=57,2026-09-22T16:27:40.449393+00:00
6ab7ff6ca0cbebc5,Embelia RIBES Burm. f.,embelia ribes burm. f.,Antidesma grossularia Raeusch. Ardisia tenuiflora Blume Calispermum scandens Lam. Embelia indica J.F.Gmel. Ribesiodes ribes (Burm. f.) Kuntze Samara ribes (Burm. f.) Benth. & Hook. f. ex Kurz,Myrsinaceae,myrsinaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=58,2026-09-22T16:27:42.001539+00:00
dbdaa65f701a98cd,Elsholtzia stachyodes (Link) Raizada & H.O.Saxena,elsholtzia stachyodes (link) raizada & h.o.saxena,Aphanochilus paniculatus Benth. Elsholtzia incisa Benth. Hyptis stachyodes Link Mentha blanda DC. Nepeta imobus Buch.-Ham. ex D.Don Perilla leptostachya D.Don,Lamiaceae,lamiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=58,2026-09-22T16:27:42.001539+00:00
9fed327e842f5442,Eleusine INDICA (L.) Gaertn.,eleusine indica (l.) gaertn.,Agropyron geminatum Schult. & Schult.f. Cynodon indicus (L.) Raspail Eleusine japonica Steud. Juncus loureiroana Schult. & Schult.f. Leptochloa pectinata (Lam.) Kunth Triticum geminatum Spreng.,Poaceae,poaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=58,2026-09-22T16:27:42.001539+00:00
1e84c5039282242d,Elephantopus SCABER L.,elephantopus scaber l.,Elephantopus carolinensis G.Mey. Elephantopus scaber var. scaber Elephantopus sordidus Salisb. Scabiosa cochinchinensis Lour.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=58,2026-09-22T16:27:42.001539+00:00
1f2e38dcb0158289,Elaeocarpus SPHAERICUS (Gaertn.) K. Schum.,elaeocarpus sphaericus (gaertn.) k. schum.,Elaeocarpus barnardii Burkill Elaeocarpus malabaricus Oken Ganitrus roxburghii Wight Ganitrus sphaerica Gaertn.,Elaeocarpaceae,elaeocarpaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=58,2026-09-22T16:27:42.001539+00:00
11db062650f2e7e2,Elaeocarpus FLORIBUNDUS Blume.,elaeocarpus floribundus blume.,Elaeocarpus seratus L. Elaeocarpus floribundus var. tahanensis (Hend.) NG Elaeocarpus lobbianus Turcz. Elaeocarpus pseudosepicanus O.C.Schmidt Elaeocarpus tahanensis m.R.Hend.,Elaeocarpaceae,elaeocarpaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=58,2026-09-22T16:27:42.001539+00:00
f1d0b1f8eab08710,Eichhornia CRASSIPES (Mart.) Solms.,eichhornia crassipes (mart.) solms.,Eichhornia crassicaulis Schltr. Heteranthera formosa Miq. Piaropus mesomelas Raf. Pontederia crassipes Mart.,Pontederiaceae,pontederiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=58,2026-09-22T16:27:42.001539+00:00
7c590ed0e9bb9a4b,Ecbolium VIRIDE (Forsk.) Alst.,ecbolium viride (forsk.) alst.,Ecbolium linneanum var. rotundifolium (Nees)C.B.Clarke Ecbolium viride var. chandrasekariana Remadevi & Binojk.,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=58,2026-09-22T16:27:42.001539+00:00
f834119288eb87d4,Dysoxylum HAMILTONII Hiern.,dysoxylum hamiltonii hiern.,Guarea alliaria Ham.,Meliaceae,meliaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=58,2026-09-22T16:27:42.001539+00:00
6167e48da35ecacb,Pogostemon auricularius (L.) Hassk.,pogostemon auricularius (l.) hassk.,Dysophylla auricularia (L.) Blume Eusteralis auricularia (L.) M.R.Almeida Mentha auricularia L. Mentha foetida Burm.f.,Lamiaceae,lamiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=59,2026-09-22T16:27:43.529321+00:00
35c3032afab895ac,Putranjiva roxburghii Wall.,putranjiva roxburghii wall.,Drypetes roxburghii (Wall.) Hurus. Nageia putranjiva Roxb. Putranjiva amblyocarpa Müll.Arg. Pycnosandra timorensis Blume,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=59,2026-09-22T16:27:43.529321+00:00
60d1b5be1bce0468,Drynaria QUERCIFOLIA (L.) J. Sm.,drynaria quercifolia (l.) j. sm.,Polypodium quercifolium L.,Drynariaceae,drynariaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=59,2026-09-22T16:27:43.529321+00:00
1a6b9739486c8d23,Drosera BURMANII Vahl.,drosera burmanii vahl.,Drosera burmanni var. dietrichiana (Rchb.f.) Diels Drosera dietrichiana Rchb.f. Drosera indica var. dietrichiana (Rchb.f.) Diels,Droseraceae,droseraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=59,2026-09-22T16:27:43.529321+00:00
1d60aa0519af9af4,Dodonaea VISCOSA (L.) Jacq.,dodonaea viscosa (l.) jacq.,Dodonaea angustifolia L. Dodonaea latifolia Salisb. Dodonaea pallida Miq. Dodonaea spatulata SM. Ptelea viscosa L.,Sapindaceae,sapindaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=59,2026-09-22T16:27:43.529321+00:00
fc398ac2a1b2c2c9,Dipterocarpus TURBINATUS C.F Gaertn.,dipterocarpus turbinatus c.f gaertn.,Dipterocarpus jourdainii Pierre Dipterocarpus laevis Buch.-Ham. Dipterocarpus mayapis Blanco Dipterocarpus turbinatus var. ramipiliferus Y.K. Yang & J.K. WU,Dipterocarpaceae,dipterocarpaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=59,2026-09-22T16:27:43.529321+00:00
45157b666859a320,Dipterocarpus GRACILIS Bl.,dipterocarpus gracilis bl.,Anisoptera palembanica Miq. Dipterocarpus angustialatus Heim Dipterocarpus hispidus Fern.-Vill. Dipterocarpus velutinus S.Vidal,Dipterocarpaceae,dipterocarpaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=59,2026-09-22T16:27:43.529321+00:00
a086b7345eb83bdf,Dipterocarpus ALATUS Roxb. ex G. Don.,dipterocarpus alatus roxb. ex g. don.,Dipterocarpus gonopterus Turcz. Dipterocarpus incanus Roxb. Dipterocarpus philippinensis Foxw.,Dipterocarpaceae,dipterocarpaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=59,2026-09-22T16:27:43.529321+00:00
95e764b7fb353a9f,Diploclisia GLAUCESCENS (Bl.) Diels.,diploclisia glaucescens (bl.) diels.,Cebatha macrocarpa (Wight & Arn.) Kuntze Cocculus macrocarpus Wight & Arn. Diploclisia inclyta Miers Diploclisia lepida Miers,Menispermaceae,menispermaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=59,2026-09-22T16:27:43.529321+00:00
a23455a3eae98fb8,Diospyros MONTANA Roxb. Var. CORDIFOLIA (Roxb.) Heirn.,diospyros montana roxb. var. cordifolia (roxb.) heirn.,Diospyros bracteata Roxb. Diospyros cordifolia Roxb. Diospyros microcarpa Span. Diospyros punctata Decne.,Ebenaceae,ebenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=59,2026-09-22T16:27:43.529321+00:00
a3ae859b03f52474,Diospyros MALABARICA (Desr.) Kostel,diospyros malabarica (desr.) kostel,Diospyros biflora Blanco Diospyros citrifolia Wall. ex A.DC. Embryopteris gelatinifera G.Don Embryopteris glutinifolia Link. Embryopteris peregrina Gaertn.,Ebenaceae,ebenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=60,2026-09-22T16:27:45.062252+00:00
47c51c21b25bfe8f,Diosocorea PENTAPHYLLA L.,diosocorea pentaphylla l.,Botryosicyos pentaphyllus (L.) Hochst. Dioscorea digitata Mill. Dioscorea spinosa Burm. Ubium quadrifarium J.F.Gmel.,Dioscoreaceae,dioscoreaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=60,2026-09-22T16:27:45.062252+00:00
5300b028a27b9a5f,Dioscorea HISPIDA Dennstedt,dioscorea hispida dennstedt,Dioscorea daemona Roxb. Dioscorea hirsuta Dennst. Dioscorea triphylla L. Helmia daemona (Roxb.) Kunth Helmia hirsuta (Blume) Kunth,Dioscoreaceae,dioscoreaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=60,2026-09-22T16:27:45.062252+00:00
9b4889d8420a1aa7,Dioscorea HAMILTONII Hook. f.,dioscorea hamiltonii hook. f.,Dioscorea persimilis Prain & Burkill Dioscorea persimilis var. pubescens C.T.Ting & M.C.Chang Dioscorea persimilis var. wukangensis Hand.-Mazz. Dioscorea raishaensis Hayata,Dioscoreaceae,dioscoreaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=60,2026-09-22T16:27:45.062252+00:00
d8f2f155be8c814f,Dioscorea BULBIFERA L.,dioscorea bulbifera l.,Dioscorea crispata Roxb. Dioscorea heterophylla Roxb. Helmia bulbifera (L.) Kunth Polynome bulbifera (L.) Salisb.,Dioscoreaceae,dioscoreaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=60,2026-09-22T16:27:45.062252+00:00
042a20131e267826,Dioscorea BELOPHYLLA (Prain) Haines,dioscorea belophylla (prain) haines,Dioscorea nummularia var. belophyllaprain,Dioscoriaceae,dioscoriaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=60,2026-09-22T16:27:45.062252+00:00
a294cb8d216eb24e,Dioscorea ALATA L.,dioscorea alata l.,Dioscorea javanica Queva Dioscorea purpurea Roxb. Elephantodon eburnea (Lour.) Salisb. Polynome alata (L.) Salisb.,Dioscoreaceae,dioscoreaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=60,2026-09-22T16:27:45.062252+00:00
96f5d782b8aaa5f4,Dimocarpus LONGAN Lamk.,dimocarpus longan lamk.,Dimocarpus undulatus Wight Euphoria longana Lam. Euphoria microcarpa Radlk. Nephelium longan (Lour.) Hook.,Sapindaceae,sapindaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=60,2026-09-22T16:27:45.062252+00:00
a79d5a8744db7efd,Dillenia PENTAGYNA Roxb.,dillenia pentagyna roxb.,Colbertia augusta Wall. ex G.Don Dillenia augusta Roxb. Dillenia baillonii Pierre ex Laness. Dillenia minor (Zoll. & Moritzi) Gilg,Dilleniaceae,dilleniaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=60,2026-09-22T16:27:45.062252+00:00
ef64c9478b7f6054,Dillenia INDICA L.,dillenia indica l.,Dillenia elongata Miq. Dillenia indica f. elongata (Miq.) Miq.,Dilleniaceae,dilleniaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=60,2026-09-22T16:27:45.062252+00:00
31dc2d7b5a64554a,Digera ALTERNIFOLIA Asch.,digera alternifolia asch.,Digeramuricata(L.) Mart. Digera arvensis Forsk. Achyranthes muricata L.,Amaranthaceae,amaranthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=61,2026-09-22T16:27:46.588995+00:00
fa921d4f28094803,Desmodium TRIFLORUM (L.) DC.,desmodium triflorum (l.) dc.,Aeschynomene triflora Poir. Desmodium albiflorum Cordem. Meibomia triflora (L.) Kuntze Nicolsonia triflora Griseb. Pleurolobus triflorus J.ST.-Hil.,Fabeceae,fabeceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=61,2026-09-22T16:27:46.588995+00:00
c1e1bcd3f1c7acd0,Desmodium styracifolium (Osbeck) Merr.,desmodium styracifolium (osbeck) merr.,Desmodium retroflexum (L.) DC. Hedysarum capitatum Burm.f. Meibomia capitata (Burm.f.) Kuntze Nicolsonia styracifolia Desv. Uraria retroflexa Drake,Fabeceae,fabeceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=61,2026-09-22T16:27:46.588995+00:00
37202bb02d21f929,Phyllodium PULCHELLUM (L.) Desv.,phyllodium pulchellum (l.) desv.,Desmodium pulchellum (L.) Benth. Dicerma pulchellum (L.) DC. Hedysarum pulchellum L. Meibomia pulchella (L.) Kuntze Zornia pulchella (L.) Pers.,Fabeceae,fabeceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=61,2026-09-22T16:27:46.588995+00:00
91231bcea7ca52d2,Desmodium HETEROCARPON (L.) A. DC.,desmodium heterocarpon (l.) a. dc.,Desmodium buergeri Miq. Desmodium toppinii Schindl. Hedysarum polycarpum Poir. Meibomia heterocarpa (L.) Kuntze,Fabeceae,fabeceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=61,2026-09-22T16:27:46.588995+00:00
1fce6f82d8ed7368,Desmodium GANGETICUM (L.) DC.,desmodium gangeticum (l.) dc.,Aeschynomene maculata (L.) Poir. Desmodium cavaleriei H.Lev. Hedysarum collinum Roxb. Meibomia gangetica (L.) Kuntze Pleurolobus gangeticus J.ST.-Hil.,Fabeceae,fabeceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=61,2026-09-22T16:27:46.588995+00:00
b214d5757076a7e6,Derris TRIFOLIATA Lour.,derris trifoliata lour.,Derris uliginosa Benth. Dalbergia heterophylla Willd. Deguelia trifoliata (Lour.) Taub. Derris affinis Benth. Pterocarpus frutescens Blanco Robinia uliginosa Willd.,Fabeceae,fabeceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=61,2026-09-22T16:27:46.588995+00:00
271669a70de175c6,Derris ROBUSTA Benth.,derris robusta benth.,Brachypterum platyphyllum Miq Dalbergia robusta DC. Deguelia robusta (Roxb.) Taub. Derris polyphylla (Miq.) Benth. Pterocarpus robusta (Roxb. ex DC.) Kuntze,Fabeceae,fabeceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=61,2026-09-22T16:27:46.588995+00:00
1ce81cafbefa98a6,Derris INDICA (Lamk.) Bennet.,derris indica (lamk.) bennet.,Pongamia pinnata(L.) Pierre. Pongamia glabra Vent.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=61,2026-09-22T16:27:46.588995+00:00
4b30586121066f09,Derris ELLIPTICA Benth.,derris elliptica benth.,Cylista piscatoria Blanco Galedupa elliptica Roxb. Millettia piscatoria Merr. Pongamia elliptica Wall.,Fabeceae,fabeceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=61,2026-09-22T16:27:46.588995+00:00
53c76d540776c064,Dendrophthoe FALCATA (L. f.) Ett.,dendrophthoe falcata (l. f.) ett.,Dendrophthoe bicolor (Roxb.) Mart. Dendrophthoe cordifolia (Wall.) Mart. Etubila longiflora (Desr.) Raf. Loranthus amplexifolius DC.,Loranthaceae,loranthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=62,2026-09-22T16:27:48.116014+00:00
ca7f2964dae69b7c,Dendrocalamus STRICTUS (Roxb.) Nees.,dendrocalamus strictus (roxb.) nees.,Bambos stricta Roxb. Bambusa stricta (Roxb.) Roxb. Dendrocalamus strictus var. prainianus Gamble Nastus strictus (Roxb.) SM.,Poaceae,poaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=62,2026-09-22T16:27:48.116014+00:00
7692781ddb5952d8,Daucus CAROTA L.,daucus carota l.,Caucalis carota (L.) Crantz Daucus alatus Poir. Daucus allionii Link,Apiaceae,apiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=62,2026-09-22T16:27:48.116014+00:00
bcc1f06d8753c765,Datura METEL L.,datura metel l.,Brugmansia waymanii Paxton Datura alba Rumph. ex Nees Datura dubia Rich. Datura nigra Hassk.,Solanaceae,solanaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=62,2026-09-22T16:27:48.116014+00:00
067db8a3dc2784fd,Dalbergia VOLUBILIS Roxb.,dalbergia volubilis roxb.,"Amerimnon volubile (Roxb.) Kuntze Dalbergia confertiflora ""Benth. P.P."" Dalbergia purpurea ""Benth. P.P."" Dalbergia volubilis var. volubilis",Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=62,2026-09-22T16:27:48.116014+00:00
bebe76b7b9853eec,Dalbergia STIPULACEA Roxb.,dalbergia stipulacea roxb.,Amerimnon ferrugineum Kuntze Dalbergia ferruginea Roxb. Dalbergia limonensis Benth. Dalbergia stipulaceae Fern.-Vill.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=62,2026-09-22T16:27:48.116014+00:00
e45f09d9c17aecc0,Dalbergia SPINOSA Roxb.,dalbergia spinosa roxb.,Amerimnum horsidum Dennst. Amerimnum spinosum (Roxb.) Kuntze Dalbergia horrida Graham Drepanocarpus spinosus (Roxb.) Kurz,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=62,2026-09-22T16:27:48.116014+00:00
6d519b03f1cba53c,Dalbergia SISSOO Roxb.,dalbergia sissoo roxb.,Amerimnon sissoo (Roxb.) Kuntze,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=62,2026-09-22T16:27:48.116014+00:00
ce58bd2a4193ee61,Dalbergia LATIFOLIA Roxb.,dalbergia latifolia roxb.,Amerimnon latifolium (Roxb.) Kuntze Dalbergia emarginata Roxb.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=62,2026-09-22T16:27:48.116014+00:00
